0.098 0.358396
5.598 0.387396
9.998 0.362396
15.498 0.350396
19.998 0.347396
25.498 0.340396
29.898 0.330396
35.398 0.330396
39.798 0.320396
45.298 0.320396
49.698 0.310396

