1.00314 40201
1.0173 40737
1.02674 41273
1.03146 41809
1.03618 42345
1.0409 42881
1.04562 43417
1.21082 43953
1.22026 44489
1.23442 45025
1.25802 45561
1.26746 46097
1.2769 46633
1.29578 47169
1.30522 47705
1.31466 48241
1.31938 48777
1.3241 49313
1.32882 49849
1.33354 50385
1.33826 50921
1.34298 51457
1.3477 51993
1.35242 52529
1.35714 53065
1.36658 53601
1.37602 54137
1.38546 54673
1.3949 55209
1.40434 55745
1.41378 56281
1.4185 56817
1.42415 57353
1.43359 57889
1.44821 58425
1.4534 58961
1.45812 59497
1.46756 60033
1.477 60569
1.48644 61105
1.5006 61641
1.51004 62177
1.51476 62713
1.51948 63249
1.5242 63785
1.52892 64321
1.53364 64857
1.54308 65393
1.55252 65929
1.71772 66465
1.72244 67001
1.72716 67537
1.75548 68073
1.7602 68609
1.76492 69145
1.7838 69681
1.78852 70217
1.79324 70753
1.82156 71289
1.82628 71825
1.84516 72361
1.84988 72897
1.8546 73433
1.88764 73969
1.89236 74505
1.92111 75041
1.92583 75577
1.93055 76113
2.654 76649
2.654 77185
2.654 77721
2.654 78257
2.654 78793
2.654 79329
2.654 79865
2.654 80401
2.654 80937
2.88056 81473
2.88056 82009
2.88056 82545
2.95608 83081
2.95608 83617
2.95608 84153
2.95608 84689
2.95608 85225
2.95608 85761
2.9608 86297
2.9608 86833
2.9608 87369
2.9608 87905
2.96552 88441
2.96552 88977
2.96552 89513
2.97024 90049
2.97024 90585
2.97024 91121
2.97024 91657
2.97968 92193
2.97968 92729
2.97968 93265
2.99856 93801
2.99856 94337
2.99856 94873
2.99856 95409
2.99856 95945
2.99856 96481
3.008 97017
3.008 97553
3.008 98089
3.008 98625
3.01744 99161
3.0316 99697
3.0316 100233
3.0316 100769
3.04104 101305
3.04104 101841
3.04104 102377
3.04104 102913
3.05048 103449
3.05048 103985
3.05048 104521
3.05048 105057
3.08352 105593
3.08352 106129
3.08352 106665
3.08352 107201
3.08352 107737
3.08352 108273
3.11184 108809
3.11184 109345
3.11184 109881
3.11184 110417
3.11184 110953
3.11184 111489
3.11184 112025
3.14488 112561
3.14488 113097
3.14488 113633
3.14488 114169
3.14488 114705
3.14488 115241
3.14488 115777
3.14488 116313
3.14488 116849
3.14488 117385
3.14488 117921
3.14488 118457
3.14488 118993
3.14488 119529
3.14488 120065
3.14488 120601
3.14488 121137
3.14488 121673
3.14488 122209
3.14488 122745
3.14488 123281
3.14488 123817
3.1496 124353
3.15432 124889
3.15904 125425
3.16376 125961
3.16848 126497
3.17792 127033
3.39976 127569
3.48472 128105
3.52248 128641
3.53192 129177
3.58384 129713
3.60744 130249
4.15024 130785
4.15024 131321
4.22104 131857
4.22104 132393
4.22104 132929
4.22104 133465
4.22104 134001
4.24464 134537
4.24464 135073
4.24464 135609
4.25408 136145
4.25408 136681
4.25408 137217
4.2588 137753
4.26824 138289
4.27768 138825
4.27768 139361
4.27768 139897
4.27768 140433
4.28712 140969
4.28712 141505
4.30128 142041
4.30128 142577
4.306 143113
4.306 143649
4.306 144185
4.306 144721
4.306 145257
4.306 145793
4.306 146329
4.306 146865
4.306 147401
4.306 147937
4.306 148473
4.306 149009
4.306 149545
4.40512 150081
4.41928 150617
4.44288 151153
4.46176 151689
4.46648 152225
4.4712 152761
4.4948 153297
4.5892 153833
4.63168 154369
4.65056 154905
4.66 155441
4.68832 155977
4.70248 156513
4.72136 157049
4.73552 157585
4.74968 158121
4.75912 158657
4.91016 159193
4.9196 159729
4.97624 160265
4.98096 160801
4.98568 161337
5.00456 161873
5.09896 162409
5.14144 162945
5.16504 163481
5.16976 164017
5.24056 164553
5.28776 165089
5.29248 165625
5.2972 166161
5.37744 166697
5.3916 167233
5.42936 167769
5.43408 168305
5.4388 168841
5.49544 169377
5.50016 169913
5.57096 170449
5.63232 170985
5.65592 171521
5.66064 172057
5.73616 172593
5.82112 173129
5.84 173665
5.84472 174201
6.53856 174737
6.53856 175273
6.53856 175809
6.53856 176345
6.53856 176881
6.53856 177417
6.53856 177953
6.53856 178489
6.53856 179025
6.53856 179561
6.53856 180097
6.53856 180633
6.53856 181169
6.53856 181705
6.53856 182241
6.53856 182777
6.53856 183313
6.53856 183849
6.53856 184385
6.53856 184921
6.70376 185457
6.70848 185993
6.82176 186529
6.82648 187065
6.93032 187601
7.01056 188137
7.01528 188673
7.02944 189209
7.1852 189745
7.18992 190281
7.30792 190817
7.31736 191353
7.52504 191889
7.52976 192425
7.57224 192961
7.5864 193497
7.7044 194033
7.70912 194569
7.83184 195105
7.83656 195641
8.04424 196177
8.04896 196713
8.10088 197249
8.1056 197785
8.2236 198321
8.22832 198857
8.23304 199393
8.35104 199929
8.35576 200465
8.56344 201001
8.56816 201537
8.6248 202073
8.70032 202609
8.7428 203145
8.74752 203681
8.86552 204217
8.87024 204753
9.06376 205289
9.06848 205825
9.07792 206361
9.20536 206897
9.21008 207433
9.24312 207969
9.25256 208505
9.3564 209041
9.36112 209577
9.36584 210113
9.55936 210649
9.5688 211185
9.66792 211721
9.67264 212257
9.7104 212793
9.71512 213329
9.83312 213865
9.83784 214401
9.84256 214937
9.84728 215473
10.0266 216009
10.0314 216545
10.1446 217081
10.1494 217617
10.1871 218153
10.1918 218689
10.3098 219225
10.3146 219761
10.3193 220297
10.324 220833
10.3287 221369
10.5128 221905
10.5175 222441
10.6402 222977
10.645 223513
10.6874 224049
10.6922 224585
10.7818 225121
10.7866 225657
10.7913 226193
10.796 226729
10.9895 227265
10.9942 227801
11.1217 228337
11.1264 228873
11.1878 229409
